INFO 2016-09-22 16:22:36,841 Training start
INFO 2016-09-22 19:28:58,993 Overall test accuracy is: 0.509174311927
INFO 2016-09-22 19:28:58,993 Normal Early stop
INFO 2016-09-22 19:28:58,993 Training complete
INFO 2016-09-22 19:31:24,387 Training start
WARNING 2016-09-22 19:31:25,160 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f8179ffdf90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 19:31:26,785 Sigmoid activation
INFO 2016-09-22 19:31:59,531 Mean loss in 0th epoch is: 1.28765952587
INFO 2016-09-22 19:32:06,395 Overall training accuracy is: 0.676300578035
INFO 2016-09-22 19:32:07,260 Overall test accuracy is: 0.69380733945
INFO 2016-09-22 19:32:33,365 Mean loss in 1th epoch is: 0.680330216885
INFO 2016-09-22 19:32:40,008 Overall training accuracy is: 0.702601156069
INFO 2016-09-22 19:32:40,862 Overall test accuracy is: 0.699541284404
INFO 2016-09-22 19:33:06,690 Mean loss in 2th epoch is: 0.673036634922
INFO 2016-09-22 19:33:13,129 Overall training accuracy is: 0.650722543353
INFO 2016-09-22 19:33:13,992 Overall test accuracy is: 0.633027522936
INFO 2016-09-22 19:33:32,596 Mean loss in 3th epoch is: 0.671933114529
INFO 2016-09-22 19:33:38,972 Overall training accuracy is: 0.68612716763
INFO 2016-09-22 19:33:39,816 Overall test accuracy is: 0.634174311927
INFO 2016-09-22 19:33:58,260 Mean loss in 4th epoch is: 0.660892903805
INFO 2016-09-22 19:34:04,678 Overall training accuracy is: 0.724277456647
INFO 2016-09-22 19:34:05,479 Overall test accuracy is: 0.699541284404
INFO 2016-09-22 19:34:24,360 Mean loss in 5th epoch is: 0.64811861515
INFO 2016-09-22 19:34:30,720 Overall training accuracy is: 0.750433526012
INFO 2016-09-22 19:34:31,574 Overall test accuracy is: 0.712155963303
INFO 2016-09-22 19:34:56,634 Mean loss in 6th epoch is: 0.642598211765
INFO 2016-09-22 19:35:03,178 Overall training accuracy is: 0.778179190751
INFO 2016-09-22 19:35:04,033 Overall test accuracy is: 0.716743119266
INFO 2016-09-22 19:36:47,446 Training start
WARNING 2016-09-22 19:36:48,215 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f370c002f90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 19:36:49,582 Sigmoid activation
INFO 2016-09-22 19:37:16,293 Mean loss in 0th epoch is: 0.852698862553
INFO 2016-09-22 19:37:22,662 Overall training accuracy is: 0.521676300578
INFO 2016-09-22 19:37:23,436 Overall test accuracy is: 0.509174311927
INFO 2016-09-22 19:37:48,021 Mean loss in 1th epoch is: 0.692557513714
INFO 2016-09-22 19:37:53,995 Overall training accuracy is: 0.521676300578
INFO 2016-09-22 19:37:54,768 Overall test accuracy is: 0.509174311927
INFO 2016-09-22 19:38:11,730 Mean loss in 2th epoch is: 0.692699790001
INFO 2016-09-22 19:38:17,751 Overall training accuracy is: 0.521676300578
INFO 2016-09-22 19:38:18,517 Overall test accuracy is: 0.509174311927
INFO 2016-09-22 19:38:35,180 Mean loss in 3th epoch is: 0.692515492439
INFO 2016-09-22 19:38:41,105 Overall training accuracy is: 0.521676300578
INFO 2016-09-22 19:38:41,891 Overall test accuracy is: 0.509174311927
INFO 2016-09-22 19:38:58,839 Mean loss in 4th epoch is: 0.692529737949
INFO 2016-09-22 19:39:04,769 Overall training accuracy is: 0.521676300578
INFO 2016-09-22 19:39:05,495 Overall test accuracy is: 0.509174311927
INFO 2016-09-22 19:39:22,228 Mean loss in 5th epoch is: 0.692494928837
INFO 2016-09-22 19:39:27,948 Overall training accuracy is: 0.521676300578
INFO 2016-09-22 19:39:28,708 Overall test accuracy is: 0.509174311927
INFO 2016-09-22 19:39:45,237 Mean loss in 6th epoch is: 0.692458987236
INFO 2016-09-22 19:39:51,091 Overall training accuracy is: 0.521676300578
INFO 2016-09-22 19:39:51,873 Overall test accuracy is: 0.509174311927
INFO 2016-09-22 19:39:51,873 Normal Early stop
INFO 2016-09-22 19:39:51,874 Training complete
INFO 2016-09-22 19:41:56,570 Training start
WARNING 2016-09-22 19:41:57,082 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fe8ddee53d0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 19:41:58,358 Sigmoid activation
INFO 2016-09-22 19:42:21,860 Mean loss in 0th epoch is: 0.838699281216
INFO 2016-09-22 19:42:26,346 Overall training accuracy is: 0.698121387283
INFO 2016-09-22 19:42:26,917 Overall test accuracy is: 0.689220183486
INFO 2016-09-22 19:42:48,084 Mean loss in 1th epoch is: 0.686971247196
INFO 2016-09-22 19:42:52,260 Overall training accuracy is: 0.673410404624
INFO 2016-09-22 19:42:52,718 Overall test accuracy is: 0.642201834862
INFO 2016-09-22 19:43:07,329 Mean loss in 2th epoch is: 0.678346276283
INFO 2016-09-22 19:43:11,690 Overall training accuracy is: 0.704046242775
INFO 2016-09-22 19:43:12,247 Overall test accuracy is: 0.713302752294
INFO 2016-09-22 19:43:32,963 Mean loss in 3th epoch is: 0.672294974327
INFO 2016-09-22 19:43:37,103 Overall training accuracy is: 0.663439306358
INFO 2016-09-22 19:43:37,649 Overall test accuracy is: 0.635321100917
INFO 2016-09-22 19:43:52,199 Mean loss in 4th epoch is: 0.663870751858
INFO 2016-09-22 19:43:56,342 Overall training accuracy is: 0.723988439306
INFO 2016-09-22 19:43:56,838 Overall test accuracy is: 0.705275229358
INFO 2016-09-22 19:44:11,477 Mean loss in 5th epoch is: 0.664101362228
INFO 2016-09-22 19:44:15,708 Overall training accuracy is: 0.745375722543
INFO 2016-09-22 19:44:16,278 Overall test accuracy is: 0.690366972477
INFO 2016-09-22 19:44:31,121 Mean loss in 6th epoch is: 0.646472930908
INFO 2016-09-22 19:44:35,219 Overall training accuracy is: 0.77210982659
INFO 2016-09-22 19:44:35,750 Overall test accuracy is: 0.717889908257
INFO 2016-09-22 19:44:56,711 Mean loss in 7th epoch is: 0.641624391079
INFO 2016-09-22 19:45:01,001 Overall training accuracy is: 0.80563583815
INFO 2016-09-22 19:45:01,518 Overall test accuracy is: 0.713302752294
INFO 2016-09-22 19:45:16,024 Mean loss in 8th epoch is: 0.623435854912
INFO 2016-09-22 19:45:20,218 Overall training accuracy is: 0.816473988439
INFO 2016-09-22 19:45:20,757 Overall test accuracy is: 0.716743119266
INFO 2016-09-22 19:45:35,353 Mean loss in 9th epoch is: 0.599463939667
INFO 2016-09-22 19:45:39,495 Overall training accuracy is: 0.852023121387
INFO 2016-09-22 19:45:40,020 Overall test accuracy is: 0.745412844037
INFO 2016-09-22 19:46:00,812 Mean loss in 10th epoch is: 0.564782559872
INFO 2016-09-22 19:46:05,068 Overall training accuracy is: 0.879913294798
INFO 2016-09-22 19:46:05,605 Overall test accuracy is: 0.747706422018
INFO 2016-09-22 19:46:26,410 Mean loss in 11th epoch is: 0.524120569229
INFO 2016-09-22 19:46:30,682 Overall training accuracy is: 0.910115606936
INFO 2016-09-22 19:46:31,236 Overall test accuracy is: 0.759174311927
INFO 2016-09-22 19:46:52,489 Mean loss in 12th epoch is: 0.471395224333
INFO 2016-09-22 19:46:56,722 Overall training accuracy is: 0.929913294798
INFO 2016-09-22 19:46:57,240 Overall test accuracy is: 0.752293577982
INFO 2016-09-22 19:47:11,947 Mean loss in 13th epoch is: 0.416630148888
INFO 2016-09-22 19:47:16,172 Overall training accuracy is: 0.944797687861
INFO 2016-09-22 19:47:16,742 Overall test accuracy is: 0.75
INFO 2016-09-22 19:47:31,107 Mean loss in 14th epoch is: 0.36440846324
INFO 2016-09-22 19:47:35,322 Overall training accuracy is: 0.957514450867
INFO 2016-09-22 19:47:35,896 Overall test accuracy is: 0.760321100917
INFO 2016-09-22 19:47:56,289 Mean loss in 15th epoch is: 0.327186584473
INFO 2016-09-22 19:48:00,438 Overall training accuracy is: 0.971820809249
INFO 2016-09-22 19:48:00,955 Overall test accuracy is: 0.767201834862
INFO 2016-09-22 19:48:22,469 Mean loss in 16th epoch is: 0.285345494747
INFO 2016-09-22 19:48:26,695 Overall training accuracy is: 0.980202312139
INFO 2016-09-22 19:48:27,245 Overall test accuracy is: 0.764908256881
INFO 2016-09-22 19:48:41,784 Mean loss in 17th epoch is: 0.25986301899
INFO 2016-09-22 19:48:46,018 Overall training accuracy is: 0.982803468208
INFO 2016-09-22 19:48:46,543 Overall test accuracy is: 0.766055045872
INFO 2016-09-22 19:49:01,056 Mean loss in 18th epoch is: 0.246828436852
INFO 2016-09-22 19:49:05,323 Overall training accuracy is: 0.986560693642
INFO 2016-09-22 19:49:05,859 Overall test accuracy is: 0.756880733945
INFO 2016-09-22 19:49:20,239 Mean loss in 19th epoch is: 0.234420999885
INFO 2016-09-22 19:49:23,566 Overall training accuracy is: 0.987716763006
INFO 2016-09-22 19:49:24,066 Overall test accuracy is: 0.760321100917
INFO 2016-09-22 19:49:38,585 Mean loss in 20th epoch is: 0.2309166044
INFO 2016-09-22 19:49:42,765 Overall training accuracy is: 0.986271676301
INFO 2016-09-22 19:49:43,296 Overall test accuracy is: 0.756880733945
INFO 2016-09-22 19:49:58,112 Mean loss in 21th epoch is: 0.226547509432
INFO 2016-09-22 19:50:02,302 Overall training accuracy is: 0.988583815029
INFO 2016-09-22 19:50:02,836 Overall test accuracy is: 0.758027522936
INFO 2016-09-22 19:50:02,836 Normal Early stop
INFO 2016-09-22 19:50:02,836 Training complete
WARNING 2016-09-22 19:52:10,012 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f71f2e529d0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 19:52:11,252 Sigmoid activation
INFO 2016-09-22 19:52:21,065 ==============================TEST RUN START==============================
INFO 2016-09-22 19:52:21,066 Overall test accuracy is: 0.748489840747
INFO 2016-09-22 19:52:21,066 ==============================TEST RUN END==============================
WARNING 2016-09-22 21:02:31,497 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f8830060f10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 21:02:32,799 Sigmoid activation
INFO 2016-09-22 21:02:43,839 ==============================TEST RUN START==============================
INFO 2016-09-22 21:02:43,839 Overall test accuracy is: 0.748489840747
INFO 2016-09-22 21:02:43,840 ==============================TEST RUN END==============================
WARNING 2016-09-22 21:04:43,103 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f951cf36f10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 21:04:44,461 Sigmoid activation
INFO 2016-09-22 21:04:56,120 ==============================TEST RUN START==============================
INFO 2016-09-22 21:04:56,120 Overall test accuracy is: 0.748489840747
INFO 2016-09-22 21:04:56,120 ==============================TEST RUN END==============================
WARNING 2016-09-22 21:08:41,209 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fe6f5dc5f10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 21:08:42,516 Sigmoid activation
WARNING 2016-09-22 21:11:57,822 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f41c591df10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 21:11:59,216 Sigmoid activation
INFO 2016-09-22 21:12:10,425 ==============================TEST RUN START==============================
INFO 2016-09-22 21:12:10,425 Overall test accuracy is: 0.748489840747
INFO 2016-09-22 21:12:10,425 ==============================TEST RUN END==============================
WARNING 2016-09-22 21:42:18,541 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fce7e3def10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 21:42:19,880 Sigmoid activation
WARNING 2016-09-22 21:45:16,111 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f227f14ef10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 21:45:17,435 Sigmoid activation
INFO 2016-09-22 21:45:28,618 ==============================TEST RUN START==============================
INFO 2016-09-22 21:45:28,619 Overall test accuracy is: 0.748489840747
INFO 2016-09-22 21:45:28,619 ==============================TEST RUN END==============================
WARNING 2016-09-22 21:46:46,960 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7faf9c330f10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 21:46:48,338 Sigmoid activation
INFO 2016-09-22 21:46:59,455 ==============================TEST RUN START==============================
INFO 2016-09-22 21:46:59,456 Overall test accuracy is: 0.748489840747
INFO 2016-09-22 21:46:59,456 ==============================TEST RUN END==============================
WARNING 2016-09-22 21:47:07,715 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f9a541a0f10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 21:47:08,938 Sigmoid activation
INFO 2016-09-22 21:47:20,101 ==============================TEST RUN START==============================
INFO 2016-09-22 21:47:20,101 Overall test accuracy is: 0.748489840747
INFO 2016-09-22 21:47:20,102 ==============================TEST RUN END==============================
WARNING 2016-09-22 21:55:56,909 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f241d831f10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 21:55:58,241 Sigmoid activation
INFO 2016-09-22 21:56:09,396 ==============================TEST RUN START==============================
INFO 2016-09-22 21:56:09,397 Overall test accuracy is: 0.748489840747
INFO 2016-09-22 21:56:09,397 ==============================TEST RUN END==============================
WARNING 2016-09-22 22:09:46,147 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f2828ef4f90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 22:09:47,553 Sigmoid activation
WARNING 2016-09-22 22:11:28,623 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f2454505f90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 22:11:29,984 Sigmoid activation
INFO 2016-09-22 22:11:53,391 Training start
WARNING 2016-09-22 22:11:54,180 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fa4b7a9bf90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 22:11:55,559 Sigmoid activation
INFO 2016-09-22 22:12:22,675 Mean loss in 0th epoch is: 0.840937674046
INFO 2016-09-22 22:12:23,677 Overall test accuracy is: 0.490825688073
INFO 2016-09-22 22:12:54,690 Training start
WARNING 2016-09-22 22:12:55,377 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f2e290d0f90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 22:12:56,634 Sigmoid activation
INFO 2016-09-22 22:13:08,620 Mean loss in 0th epoch is: 1.79240202904
INFO 2016-09-22 22:13:09,013 Overall test accuracy is: 0.670871559633
INFO 2016-09-22 22:13:18,582 Mean loss in 1th epoch is: 0.685932576656
INFO 2016-09-22 22:13:18,713 Overall test accuracy is: 0.748853211009
INFO 2016-09-22 22:13:27,762 Mean loss in 2th epoch is: 0.640507996082
INFO 2016-09-22 22:13:27,889 Overall test accuracy is: 0.719036697248
INFO 2016-09-22 22:13:30,269 Mean loss in 3th epoch is: 0.682595133781
INFO 2016-09-22 22:13:30,399 Overall test accuracy is: 0.721330275229
INFO 2016-09-22 22:13:32,746 Mean loss in 4th epoch is: 0.681988060474
INFO 2016-09-22 22:13:32,883 Overall test accuracy is: 0.728211009174
INFO 2016-09-22 22:13:35,254 Mean loss in 5th epoch is: 0.630665183067
INFO 2016-09-22 22:13:35,353 Overall test accuracy is: 0.705275229358
INFO 2016-09-22 22:13:37,673 Mean loss in 6th epoch is: 0.612942457199
INFO 2016-09-22 22:13:37,792 Overall test accuracy is: 0.744266055046
INFO 2016-09-22 22:13:40,164 Mean loss in 7th epoch is: 0.610228717327
INFO 2016-09-22 22:13:40,293 Overall test accuracy is: 0.725917431193
INFO 2016-09-22 22:13:40,293 Normal Early stop
INFO 2016-09-22 22:13:40,293 Training complete
WARNING 2016-09-22 22:13:57,527 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fc18e81df90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 22:13:58,830 Sigmoid activation
INFO 2016-09-22 22:14:08,770 ==============================TEST RUN START==============================
INFO 2016-09-22 22:14:08,771 Overall test accuracy is: 0.74574409665
INFO 2016-09-22 22:14:08,771 ==============================TEST RUN END==============================
INFO 2016-09-22 23:18:37,688 Training start
WARNING 2016-09-22 23:18:38,499 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f8252fc6f90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 23:18:39,869 Sigmoid activation
INFO 2016-09-22 23:18:52,048 Mean loss in 0th epoch is: 2.14625382423
INFO 2016-09-22 23:18:52,418 Overall test accuracy is: 0.753440366972
INFO 2016-09-22 23:19:02,019 Mean loss in 1th epoch is: 0.440526753664
INFO 2016-09-22 23:19:02,143 Overall test accuracy is: 0.759174311927
INFO 2016-09-22 23:19:11,410 Mean loss in 2th epoch is: 0.212979197502
INFO 2016-09-22 23:19:11,543 Overall test accuracy is: 0.756880733945
INFO 2016-09-22 23:19:13,753 Mean loss in 3th epoch is: 0.178311139345
INFO 2016-09-22 23:19:13,875 Overall test accuracy is: 0.756880733945
INFO 2016-09-22 23:19:16,143 Mean loss in 4th epoch is: 0.153104588389
INFO 2016-09-22 23:19:16,271 Overall test accuracy is: 0.744266055046
INFO 2016-09-22 23:19:18,455 Mean loss in 5th epoch is: 0.145988047123
INFO 2016-09-22 23:19:18,576 Overall test accuracy is: 0.747706422018
INFO 2016-09-22 23:19:20,782 Mean loss in 6th epoch is: 0.136154159904
INFO 2016-09-22 23:19:20,908 Overall test accuracy is: 0.758027522936
INFO 2016-09-22 23:19:23,194 Mean loss in 7th epoch is: 0.133487194777
INFO 2016-09-22 23:19:23,324 Overall test accuracy is: 0.754587155963
INFO 2016-09-22 23:19:23,324 Normal Early stop
INFO 2016-09-22 23:19:23,325 Training complete
INFO 2016-09-22 23:19:33,800 Training start
WARNING 2016-09-22 23:19:34,615 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f1eb00f4f90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 23:19:35,963 Sigmoid activation
INFO 2016-09-22 23:19:48,361 Mean loss in 0th epoch is: 2.08894824982
INFO 2016-09-22 23:19:49,425 Overall training accuracy is: 0.886994219653
INFO 2016-09-22 23:19:49,562 Overall test accuracy is: 0.774082568807
INFO 2016-09-22 23:19:59,205 Mean loss in 1th epoch is: 0.403926461935
INFO 2016-09-22 23:20:00,098 Overall training accuracy is: 0.936271676301
INFO 2016-09-22 23:20:00,220 Overall test accuracy is: 0.744266055046
INFO 2016-09-22 23:20:02,591 Mean loss in 2th epoch is: 0.227130413055
INFO 2016-09-22 23:20:03,474 Overall training accuracy is: 0.980057803468
INFO 2016-09-22 23:20:03,603 Overall test accuracy is: 0.767201834862
INFO 2016-09-22 23:20:05,909 Mean loss in 3th epoch is: 0.182196751237
INFO 2016-09-22 23:20:06,810 Overall training accuracy is: 0.985838150289
INFO 2016-09-22 23:20:06,935 Overall test accuracy is: 0.745412844037
INFO 2016-09-22 23:20:09,216 Mean loss in 4th epoch is: 0.156346574426
INFO 2016-09-22 23:20:10,138 Overall training accuracy is: 0.989739884393
INFO 2016-09-22 23:20:10,268 Overall test accuracy is: 0.751146788991
INFO 2016-09-22 23:20:12,601 Mean loss in 5th epoch is: 0.145506158471
INFO 2016-09-22 23:20:13,518 Overall training accuracy is: 0.992052023121
INFO 2016-09-22 23:20:13,645 Overall test accuracy is: 0.761467889908
INFO 2016-09-22 23:20:15,981 Mean loss in 6th epoch is: 0.141026690602
INFO 2016-09-22 23:20:16,865 Overall training accuracy is: 0.993930635838
INFO 2016-09-22 23:20:16,994 Overall test accuracy is: 0.739678899083
INFO 2016-09-22 23:20:16,994 Normal Early stop
INFO 2016-09-22 23:20:16,994 Training complete
INFO 2016-09-22 23:20:48,238 Training start
WARNING 2016-09-22 23:20:49,106 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fc198bd5f90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 23:20:50,494 Sigmoid activation
INFO 2016-09-22 23:21:02,441 Mean loss in 0th epoch is: 3.30097484589
INFO 2016-09-22 23:21:03,525 Overall training accuracy is: 0.807514450867
INFO 2016-09-22 23:21:03,656 Overall test accuracy is: 0.711009174312
INFO 2016-09-22 23:21:13,028 Mean loss in 1th epoch is: 0.514199972153
INFO 2016-09-22 23:21:13,934 Overall training accuracy is: 0.958670520231
INFO 2016-09-22 23:21:14,060 Overall test accuracy is: 0.762614678899
INFO 2016-09-22 23:21:23,006 Mean loss in 2th epoch is: 0.278441905975
INFO 2016-09-22 23:21:23,878 Overall training accuracy is: 0.974855491329
INFO 2016-09-22 23:21:24,011 Overall test accuracy is: 0.766055045872
INFO 2016-09-22 23:21:32,941 Mean loss in 3th epoch is: 0.228367641568
INFO 2016-09-22 23:21:33,683 Overall training accuracy is: 0.985115606936
INFO 2016-09-22 23:21:33,790 Overall test accuracy is: 0.760321100917
INFO 2016-09-22 23:21:36,117 Mean loss in 4th epoch is: 0.208239480853
INFO 2016-09-22 23:21:37,016 Overall training accuracy is: 0.984971098266
INFO 2016-09-22 23:21:37,145 Overall test accuracy is: 0.759174311927
INFO 2016-09-22 23:21:39,446 Mean loss in 5th epoch is: 0.203086361289
INFO 2016-09-22 23:21:40,367 Overall training accuracy is: 0.992341040462
INFO 2016-09-22 23:21:40,484 Overall test accuracy is: 0.769495412844
INFO 2016-09-22 23:21:49,271 Mean loss in 6th epoch is: 0.198742315173
INFO 2016-09-22 23:21:50,159 Overall training accuracy is: 0.991907514451
INFO 2016-09-22 23:21:50,289 Overall test accuracy is: 0.755733944954
INFO 2016-09-22 23:21:52,596 Mean loss in 7th epoch is: 0.196844086051
INFO 2016-09-22 23:21:53,465 Overall training accuracy is: 0.990173410405
INFO 2016-09-22 23:21:53,597 Overall test accuracy is: 0.751146788991
INFO 2016-09-22 23:21:55,918 Mean loss in 8th epoch is: 0.198064863682
INFO 2016-09-22 23:21:56,771 Overall training accuracy is: 0.993497109827
INFO 2016-09-22 23:21:56,892 Overall test accuracy is: 0.746559633028
INFO 2016-09-22 23:21:59,220 Mean loss in 9th epoch is: 0.190665543079
INFO 2016-09-22 23:22:00,077 Overall training accuracy is: 0.994219653179
INFO 2016-09-22 23:22:00,200 Overall test accuracy is: 0.754587155963
INFO 2016-09-22 23:22:02,453 Mean loss in 10th epoch is: 0.189180582762
INFO 2016-09-22 23:22:03,280 Overall training accuracy is: 0.992630057803
INFO 2016-09-22 23:22:03,398 Overall test accuracy is: 0.756880733945
INFO 2016-09-22 23:22:05,755 Mean loss in 11th epoch is: 0.191286250949
INFO 2016-09-22 23:22:06,645 Overall training accuracy is: 0.993208092486
INFO 2016-09-22 23:22:06,776 Overall test accuracy is: 0.753440366972
INFO 2016-09-22 23:22:06,776 Normal Early stop
INFO 2016-09-22 23:22:06,776 Training complete
INFO 2016-09-22 23:26:25,951 Training start
WARNING 2016-09-22 23:26:26,754 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f56492e5f90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-22 23:26:28,083 Sigmoid activation
INFO 2016-09-22 23:26:39,789 Mean loss in 0th epoch is: 11.2837057114
INFO 2016-09-22 23:26:40,896 Overall training accuracy is: 0.778468208092
INFO 2016-09-22 23:26:41,025 Overall test accuracy is: 0.698394495413
INFO 2016-09-22 23:26:50,879 Mean loss in 1th epoch is: 1.02616989613
INFO 2016-09-22 23:26:51,745 Overall training accuracy is: 0.891184971098
INFO 2016-09-22 23:26:51,871 Overall test accuracy is: 0.746559633028
INFO 2016-09-22 23:27:01,018 Mean loss in 2th epoch is: 0.556200385094
INFO 2016-09-22 23:27:01,926 Overall training accuracy is: 0.940028901734
INFO 2016-09-22 23:27:02,057 Overall test accuracy is: 0.769495412844
INFO 2016-09-22 23:27:11,203 Mean loss in 3th epoch is: 0.490069031715
INFO 2016-09-22 23:27:12,104 Overall training accuracy is: 0.953901734104
INFO 2016-09-22 23:27:12,237 Overall test accuracy is: 0.768348623853
INFO 2016-09-22 23:27:14,468 Mean loss in 4th epoch is: 0.472367793322
INFO 2016-09-22 23:27:15,367 Overall training accuracy is: 0.96112716763
INFO 2016-09-22 23:27:15,490 Overall test accuracy is: 0.774082568807
INFO 2016-09-22 23:27:24,398 Mean loss in 5th epoch is: 0.465533822775
INFO 2016-09-22 23:27:25,289 Overall training accuracy is: 0.96401734104
INFO 2016-09-22 23:27:25,417 Overall test accuracy is: 0.759174311927
INFO 2016-09-22 23:27:27,768 Mean loss in 6th epoch is: 0.462468028069
INFO 2016-09-22 23:27:28,665 Overall training accuracy is: 0.96661849711
INFO 2016-09-22 23:27:28,790 Overall test accuracy is: 0.764908256881
INFO 2016-09-22 23:27:31,116 Mean loss in 7th epoch is: 0.459103614092
INFO 2016-09-22 23:27:32,022 Overall training accuracy is: 0.968497109827
INFO 2016-09-22 23:27:32,150 Overall test accuracy is: 0.76376146789
INFO 2016-09-22 23:27:34,424 Mean loss in 8th epoch is: 0.457220196724
INFO 2016-09-22 23:27:35,209 Overall training accuracy is: 0.968208092486
INFO 2016-09-22 23:27:35,331 Overall test accuracy is: 0.764908256881
INFO 2016-09-22 23:27:37,628 Mean loss in 9th epoch is: 0.457103967667
INFO 2016-09-22 23:27:38,532 Overall training accuracy is: 0.968641618497
INFO 2016-09-22 23:27:38,667 Overall test accuracy is: 0.758027522936
INFO 2016-09-22 23:27:41,027 Mean loss in 10th epoch is: 0.457857370377
INFO 2016-09-22 23:27:41,927 Overall training accuracy is: 0.96936416185
INFO 2016-09-22 23:27:42,055 Overall test accuracy is: 0.764908256881
INFO 2016-09-22 23:27:42,055 Normal Early stop
INFO 2016-09-22 23:27:42,055 Training complete
INFO 2016-09-25 16:07:40,839 Training start
INFO 2016-09-25 16:12:15,901 Training start
INFO 2016-09-25 16:13:50,191 Training start
INFO 2016-09-25 16:14:31,769 Training start
INFO 2016-09-25 16:15:52,032 Training start
INFO 2016-09-25 16:16:44,138 Training start
INFO 2016-09-25 16:17:59,457 Training start
INFO 2016-09-25 16:19:11,879 Training start
INFO 2016-09-25 16:20:31,724 Training start
INFO 2016-09-25 16:21:59,702 Training start
INFO 2016-09-25 16:24:59,321 Training start
WARNING 2016-09-25 16:24:59,901 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fa9f3d3ebd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 16:27:43,314 Training start
WARNING 2016-09-25 16:27:43,892 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f8266f79bd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 16:28:06,532 Training start
WARNING 2016-09-25 16:28:07,137 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f2803047bd0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-09-25 16:31:33,885 Training start
